시설번호	시설유형코드	시도명	시군구명	시군구코드	소재지도로명주소	소재지지번주소	위도	경도	상세위치	안전센터명	보호틀유무	설치연도	출수압력	관할기관명	관할기관전화번호	데이터기준일자
은평-녹번-105064	1	서울특별시	은평구	11380	서울특별시 은평구 불광천길 368-34 위플레이 아래 골목	서울특별시 은평구 응암동 586-3 위플레이 아래 골목	37.590571	126.914967	위플레이 아래 골목	녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105065	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7길 11-25	서울특별시 은평구 응암동 730-28	37.58548753	126.920601		녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105066	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7가길 31-3	서울특별시 은평구 응암동 270-64	37.58396477	126.920553		녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105067	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7나길 20 장군빌딩	서울특별시 은평구 응암동 697-14 장군빌딩	37.58455	126.918921	장군빌딩	녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105068	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7나길 31-6	서울특별시 은평구 응암동 733-53	37.583506	126.919517		녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105069	1	서울특별시	은평구	11380	서울특별시 은평구 가좌로 205	서울특별시 은평구 응암동 338-107	37.58875578	126.9186437		녹번119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105070	1	서울특별시	은평구	11380	서울특별시 은평구 응암로 184-1	서울특별시 은평구 응암동 601-32	37.58852489	126.9171466		녹번119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105071	1	서울특별시	은평구	11380	서울특별시 은평구 응암로 152 세븐일레븐	서울특별시 은평구 응암동 603-52 세븐일레븐	37.585618	126.915622	세븐일레븐	녹번119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105072	2	서울특별시	은평구	11380	서울특별시 은평구 응암로12길 23-28	서울특별시 은평구 응암동 749-57	37.58782817	126.9188581		녹번119안전센터	N	1998	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105073	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7가길 19-14	서울특별시 은평구 응암동 755-20	37.584646	126.9210854		녹번119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105074	2	서울특별시	은평구	11380	서울특별시 은평구 응암로9길 10-25 카리스글로리아 빌라앞	서울특별시 은평구 응암동 596-21 카리스글로리아 빌라앞	37.587995	126.915332	카리스글로리아	녹번119안전센터	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105075	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로9길 10 일반가	서울특별시 은평구 응암동 589-19 일반가	37.590161	126.915874		녹번119안전센터	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105076	1	서울특별시	은평구	11380	서울특별시 은평구 가좌로7다길 26	서울특별시 은평구 응암동 699-14	37.58433121	126.917008		녹번119안전센터	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105047	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7가길 26 신영광교회	서울특별시 은평구 응암동 731-32 신영광교회	37.584374	126.920238	신영광교회	녹번119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105048	2	서울특별시	은평구	11380	서울특별시 은평구 응암로12길 12-49	서울특별시 은평구 응암동 751-1	37.587127	126.9184056		녹번119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105049	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7길 42 대림시장 대호부동산앞	서울특별시 은평구 응암동 695-22 대림시장 대호부동산앞	37.586217	126.916943	대림시장 대호부동산	녹번119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105050	2	서울특별시	은평구	11380	서울특별시 은평구 응암로9길 4 cu편의점 앞	서울특별시 은평구 응암동 598-13 cu편의점 앞	37.587454	126.915913	cu편의점	녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105051	2	서울특별시	은평구	11380	서울특별시 은평구 응암로7길 9	서울특별시 은평구 응암동 594-19	37.58684077	126.914893		녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105052	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로9길 24	서울특별시 은평구 응암동 587-28	37.58945089	126.9143176		녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105053	2	서울특별시	은평구	11380	서울특별시 은평구 불광천길 388 위플레이	서울특별시 은평구 응암동 586-19 위플레이	37.591248	126.914528	위플레이	녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105054	2	서울특별시	은평구	11380	서울특별시 은평구 불광천길 360 명진쉐르빌	서울특별시 은평구 응암동 587-36 명진쉐르빌	37.589947	126.914217	명진쉐르빌	녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105055	1	서울특별시	은평구	11380	서울특별시 은평구 응암로13길 18 해창위너스빌	서울특별시 은평구 응암동 591-3 해창위너스빌	37.589101	126.91522	해창위너스빌	녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105056	2	서울특별시	은평구	11380	서울특별시 은평구 응암로9길 16-7 일반주택앞	서울특별시 은평구 응암동 592-32 일반주택앞	37.58789	126.914793		녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105057	2	서울특별시	은평구	11380	서울특별시 은평구 응암로5길 14	서울특별시 은평구 응암동 594-72	37.58671875	126.9143513		녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105058	2	서울특별시	은평구	11380	서울특별시 은평구 응암로 163-15 푸르네마트 주차장입구	서울특별시 은평구 응암동 594-87 푸르네마트 주차장입구	37.586925	126.915497	푸르네마트 주차장입구	녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105059	2	서울특별시	은평구	11380	서울특별시 은평구 응암로 142-42	서울특별시 은평구 응암동 736-24	37.58466698	126.915938		녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105060	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7길 9-11	서울특별시 은평구 응암동 746-9	37.58621778	126.920514		녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105061	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7길 11-8 청암교회	서울특별시 은평구 응암동 730-15 청암교회	37.586201	126.919818	청암교회	녹번119안전센터	N	1997	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105032	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7가길 20-1	서울특별시 은평구 응암동 731-27	37.584737	126.920299		녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105033	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7가길 19-53	서울특별시 은평구 응암동 247-103	37.58392	126.9217436		녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105034	2	서울특별시	은평구	11380	서울특별시 은평구 응암로 142-28	서울특별시 은평구 응암동 701-13	37.584184	126.915763		녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105035	2	서울특별시	은평구	11380	서울특별시 은평구 불광천길 368-9	서울특별시 은평구 응암동 586-7	37.59041812	126.9147022		녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105036	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로 185 24시슈퍼	서울특별시 은평구 응암동 745-2 24시슈퍼	37.587169	126.920556	24시슈퍼	녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105037	1	서울특별시	은평구	11380	서울특별시 은평구 응암로9길 11-1 서울영양탕앞	서울특별시 은평구 응암동 595-53 서울영양탕앞	37.587432	126.914991	서울영양탕	녹번119안전센터	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105038	1	서울특별시	은평구	11380	서울특별시 은평구 응암로12길 9-6	서울특별시 은평구 응암동 719-20	37.588132	126.9179539		녹번119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105039	2	서울특별시	은평구	11380	서울특별시 은평구 응암로 194	서울특별시 은평구 응암동 601-71	37.589134	126.9172411		녹번119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105040	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7라길 35-	서울특별시 은평구 응암동 743-7	37.583635	126.9169361		녹번119안전센터	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105041	1	서울특별시	은평구	11380	서울특별시 은평구 가좌로 251	서울특별시 은평구 응암동 585-10	37.59145	126.9151541		녹번119안전센터	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105042	1	서울특별시	은평구	11380	서울특별시 은평구 응암로11길 10 뚱이해남집	서울특별시 은평구 응암동 599-39 뚱이해남집	37.588537	126.915699	뚱이해남집	녹번119안전센터	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105043	2	서울특별시	은평구	11380	서울특별시 은평구 응암로13길 30 와산교 복권판매점앞	서울특별시 은평구 응암동 591-39 와산교 복권판매점앞	37.588674	126.913931	복권판매점	녹번119안전센터	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105044	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로 205-1 개미빌딩	서울특별시 은평구 응암동 719-5 개미빌딩	37.588538	126.918672	개미빌딩	녹번119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105045	2	서울특별시	은평구	11380	서울특별시 은평구 응암로4길 18-6 예가네	서울특별시 은평구 응암동 695-2 예가네	37.58634	126.917479	예가네	녹번119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105046	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7다길 8-	서울특별시 은평구 응암동 699-1	37.585112	126.9180736		녹번119안전센터	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-106052	2	서울특별시	은평구	11380	서울특별시 은평구 불광로9길 3 일반가현관	서울특별시 은평구 불광동 239-36 일반가현관	37.615951	126.932507		현장대응단	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105013	2	서울특별시	은평구	11380	서울특별시 은평구 응암로12길 26-16 매일식품	서울특별시 은평구 응암동 751-36 매일식품	37.586476	126.918904	매일식품	녹번119안전센터	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105014	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7나길 9-6	서울특별시 은평구 응암동 733-8	37.58501816	126.919247		녹번119안전센터	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105015	2	서울특별시	은평구	11380	서울특별시 은평구 불광천길 304 오대감연탄갈비앞	서울특별시 은평구 응암동 593-31 오대감연탄갈비앞	37.587622	126.913778	오대감연탄갈비	녹번119안전센터	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105020	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로5길 12-1	서울특별시 은평구 응암동 747-18	37.58634424	126.9212589		녹번119안전센터	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105021	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로9길 13 가자주류 옆	서울특별시 은평구 응암동 590-32 가자주류 옆	37.5897	126.915356	가자주류	녹번119안전센터	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105022	1	서울특별시	은평구	11380	서울특별시 은평구 가좌로 231	서울특별시 은평구 응암동 590-1	37.590237	126.9165953		녹번119안전센터	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105023	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7라길 12-5	서울특별시 은평구 응암동 701-24	37.58505985	126.9164979		녹번119안전센터	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105024	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7라길 1	서울특별시 은평구 응암동 696	37.58588832	126.9172812		녹번119안전센터	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105025	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7다길 8-26	서울특별시 은평구 응암동 696-24	37.58527096	126.917448		녹번119안전센터	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105026	2	서울특별시	은평구	11380	서울특별시 은평구 응암로9길 16-17 일반주택 앞	서울특별시 은평구 응암동 592-30 일반주택 앞	37.588405	126.914966		녹번119안전센터	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105027	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7라길 44	서울특별시 은평구 응암동 742-34	37.58333584	126.9170651		녹번119안전센터	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105028	2	서울특별시	은평구	11380	서울특별시 은평구 가좌로7가길 7-1 삼원주택	서울특별시 은평구 응암동 730-7 삼원주택	37.585612	126.919782	삼원주택	녹번119안전센터	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-녹번-105029	1	서울특별시	은평구	11380	서울특별시 은평구 가좌로 213	서울특별시 은평구 응암동 601-96	37.58909282	126.918176		녹번119안전센터	N	1991	5	은평소방서	02-6981-6044	2025-04-08
